"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1initials","Answer.Q2code","Approve","Reject"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39GXDJN2OTDKY1DOFZBLD65QA6JV8L","A16DELN8V1CH9R","Approved","Thu Dec 18 19:04:29 GMT 2014","Thu Dec 18 19:13:15 GMT 2014","Sat Dec 20 11:13:15 PST 2014","Thu Dec 18 11:26:23 PST 2014","","","526","100% (2/2)","100% (1/1)","0% (0/0)","JAJ","ABD851C3F26049E"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39K0FND3AHEFR2CUY5U8M1S883DAMW","A23O7BIKKPOZ2L","Approved","Sun Dec 14 10:08:37 GMT 2014","Sun Dec 14 10:18:45 GMT 2014","Tue Dec 16 02:18:45 PST 2014","Sun Dec 14 04:46:19 PST 2014","","","608","100% (1/1)","0% (0/0)","0% (0/0)","JD","17ED80239C5AF4B"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39K0FND3AHEFR2CUY5U8M1S89HEMA2","A13W8W81TPORYZ","Approved","Tue Dec 16 07:04:40 GMT 2014","Tue Dec 16 07:10:47 GMT 2014","Wed Dec 17 23:10:47 PST 2014","Tue Dec 16 00:49:08 PST 2014","","","367","100% (1/1)","100% (1/1)","0% (0/0)","cm","F01937264DE5A8C"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39LOEL67OS40MSB5VP5FUBD7I7Y83E","A2MM4UAQSKQNIE","Approved","Thu Dec 11 22:29:39 GMT 2014","Thu Dec 11 22:39:10 GMT 2014","Sat Dec 13 14:39:10 PST 2014","Thu Dec 11 18:18:31 PST 2014","","","571","100% (1/1)","0% (0/0)","0% (0/0)","JL","AF91853EB42C06D"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39LOEL67OS40MSB5VP5FUBD7IRA83U","AJM415AZXP99X","Approved","Sun Dec 14 20:33:11 GMT 2014","Sun Dec 14 20:51:12 GMT 2014","Tue Dec 16 12:51:12 PST 2014","Mon Dec 15 03:52:31 PST 2014","","","1081","100% (1/1)","0% (0/0)","0% (0/0)","O.H.","196E80A4325B7CF"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39O5D9O87TR2YV1IC1LKWX9Q8HQC3X","A18B016RYNKY3U","Approved","Sun Dec 14 15:40:55 GMT 2014","Sun Dec 14 15:49:02 GMT 2014","Tue Dec 16 07:49:02 PST 2014","Sun Dec 14 08:34:28 PST 2014","","","487","100% (1/1)","0% (0/0)","0% (0/0)","ns","EAD62B9C07F3581"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39PAAFCODMZ3WL5CIXMG421DNP2TVH","A2H8CAX1TE1S6E","Approved","Mon Dec 15 03:07:26 GMT 2014","Mon Dec 15 03:07:34 GMT 2014","Tue Dec 16 19:07:34 PST 2014","Mon Dec 15 03:52:34 PST 2014","","","8","100% (1/1)","0% (0/0)","0% (0/0)","MG","AF524B967C130ED"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39PAAFCODMZ3WL5CIXMG421DP0RTVU","AOMXLBIJ54UJR","Approved","Sun Dec 21 22:57:25 GMT 2014","Sun Dec 21 23:04:24 GMT 2014","Tue Dec 23 15:04:24 PST 2014","Sun Dec 21 20:59:36 PST 2014","","","419","100% (1/1)","100% (1/1)","0% (0/0)","ds","54BC0D21FE93876"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","39RP059MEHSKACHM4JU4HCCEQJ1MB2","A248ARSA6FS20S","Approved","Sun Dec 14 02:23:32 GMT 2014","Sun Dec 14 02:35:56 GMT 2014","Mon Dec 15 18:35:56 PST 2014","Sat Dec 13 19:48:42 PST 2014","","","744","100% (3/3)","0% (0/0)","0% (0/0)","MG","3102E96AC45F78D"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3A4NIXBJ76YWNL3YVWJYVF8J2IRLMA","A34B4QIVEI302Z","Approved","Sun Dec 14 20:43:26 GMT 2014","Sun Dec 14 20:50:50 GMT 2014","Tue Dec 16 12:50:50 PST 2014","Mon Dec 15 03:52:31 PST 2014","","","444","100% (1/1)","0% (0/0)","0% (0/0)","dc","CE62F07D98A3B41"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3A4NIXBJ76YWNL3YVWJYVF8J3S9MLE","A3DBD6XA885626","Approved","Tue Dec 16 04:46:36 GMT 2014","Tue Dec 16 04:54:11 GMT 2014","Wed Dec 17 20:54:11 PST 2014","Tue Dec 16 00:49:08 PST 2014","","","455","100% (1/1)","100% (1/1)","0% (0/0)","VM","3692FE1B548D0CA"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3A4TN5196KHHS38HRMAM0RA0SZ3HCV","A3774HPOUKYTX7","Approved","Tue Dec 16 09:39:55 GMT 2014","Tue Dec 16 09:46:05 GMT 2014","Thu Dec 18 01:46:05 PST 2014","Tue Dec 16 04:49:22 PST 2014","","","370","100% (1/1)","100% (1/1)","0% (0/0)","ji","429BA0F856E713C"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3A7Y0R2P2ON1M7E26I9UQHBP5T9JXL","AR3IOMP91O6JW","Approved","Sun Dec 14 03:58:35 GMT 2014","Sun Dec 14 04:08:11 GMT 2014","Mon Dec 15 20:08:11 PST 2014","Sat Dec 13 20:21:58 PST 2014","","","576","100% (1/1)","0% (0/0)","0% (0/0)","DL","7243AF69051DECB"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3A9AA95ATWLO6ZXQVPVJVU6HM8FP5M","ADKKDK6P4MS1Z","Approved","Tue Dec 16 06:31:55 GMT 2014","Tue Dec 16 06:43:14 GMT 2014","Wed Dec 17 22:43:14 PST 2014","Tue Dec 16 00:48:58 PST 2014","","","679","100% (1/1)","100% (1/1)","0% (0/0)","mm","FB357E8461A0CD2"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3AAPLD8UCCGYEKASD85CP1A4GL8THV","A9HKTFMT20U8K","Approved","Tue Dec 16 07:34:36 GMT 2014","Tue Dec 16 07:42:49 GMT 2014","Wed Dec 17 23:42:49 PST 2014","Tue Dec 16 00:48:59 PST 2014","","","493","100% (1/1)","100% (1/1)","0% (0/0)","jw","A8BDE26735C194F"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3ATTHHXXWAN5RWUWO0OUEGWPTTZXIX","A2CU75UPXCS8J6","Approved","Tue Dec 16 06:53:31 GMT 2014","Tue Dec 16 07:04:47 GMT 2014","Wed Dec 17 23:04:47 PST 2014","Tue Dec 16 00:49:00 PST 2014","","","676","100% (1/1)","100% (1/1)","0% (0/0)","lm","F4BED2037985C1A"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3AUQQEL7U5S2GC8LKVY6KRZ8QAHV0B","A1NLJ1L4VCQYV2","Approved","Sun Dec 14 10:49:57 GMT 2014","Sun Dec 14 10:57:56 GMT 2014","Tue Dec 16 02:57:56 PST 2014","Sun Dec 14 04:46:19 PST 2014","","","479","100% (1/1)","0% (0/0)","0% (0/0)","PY","7F104DBA35C6829"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3B1NLC6UGZVMMWMACLEAZRX6B46GPH","A18ZUFGMNOVI2Y","Approved","Sun Dec 14 15:17:03 GMT 2014","Sun Dec 14 15:30:51 GMT 2014","Tue Dec 16 07:30:51 PST 2014","Sun Dec 14 08:34:28 PST 2014","","","828","100% (1/1)","0% (0/0)","0% (0/0)","AM","F6C0B4835917E2D"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3B2X28YI3WEIL9WUH3NNSGFS0KXB6U","ARN4VTN0RLN1L","Approved","Sun Dec 14 03:32:46 GMT 2014","Sun Dec 14 03:35:13 GMT 2014","Mon Dec 15 19:35:13 PST 2014","Sat Dec 13 19:48:42 PST 2014","","","147","100% (1/1)","0% (0/0)","0% (0/0)","JS","45E723A06DCB91F"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3BF51CHDTV9XYBD1F6H25Q8ZIV5H06","A1W0BKO0EP5RCJ","Approved","Sun Dec 14 10:36:20 GMT 2014","Sun Dec 14 10:52:38 GMT 2014","Tue Dec 16 02:52:38 PST 2014","Sun Dec 14 04:46:19 PST 2014","","","978","100% (1/1)","0% (0/0)","0% (0/0)","NF","7F104DBA35C6829"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3BV8HQ2ZZW0D2ZR2BPNRX5VMIOWA6Q","A1YQJGPW6E59Z8","Approved","Fri Dec 12 04:08:02 GMT 2014","Fri Dec 12 04:16:02 GMT 2014","Sat Dec 13 20:16:02 PST 2014","Fri Dec 12 04:55:53 PST 2014","","","480","100% (4/4)","0% (0/0)","0% (0/0)","SG","87EADC3F2150B49"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3BV8HQ2ZZW0D2ZR2BPNRX5VMJL2A6R","A3BGIK3STL9345","Approved","Tue Dec 16 19:14:51 GMT 2014","Tue Dec 16 19:21:18 GMT 2014","Thu Dec 18 11:21:18 PST 2014","Wed Dec 17 03:48:36 PST 2014","","","387","100% (1/1)","100% (1/1)","0% (0/0)","RCB","CE83BF517D64209"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3BXQMRHWKZXZ6BQS4ABZM242GRFMU1","ATE9PZWYBITI3","Approved","Wed Dec 17 01:49:24 GMT 2014","Wed Dec 17 02:00:06 GMT 2014","Thu Dec 18 18:00:06 PST 2014","Wed Dec 17 03:48:36 PST 2014","","","642","100% (1/1)","100% (1/1)","0% (0/0)","PW","736501E82BC9F4D"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3C5W7UE9CFPRNFKN9FMM69369P5MXX","AF18OIZ0GWGP2","Approved","Sun Dec 14 12:41:19 GMT 2014","Sun Dec 14 12:53:44 GMT 2014","Tue Dec 16 04:53:44 PST 2014","Sun Dec 14 05:39:50 PST 2014","","","745","100% (1/1)","0% (0/0)","0% (0/0)","LJ","20531E8476FACD9"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3C6FJU71TQSZ0SF6NDZAGXR9PU2UYU","A2AVWXK2DZHYCM","Approved","Tue Dec 16 06:00:01 GMT 2014","Tue Dec 16 06:10:08 GMT 2014","Wed Dec 17 22:10:08 PST 2014","Tue Dec 16 00:48:55 PST 2014","","","607","100% (1/1)","100% (1/1)","0% (0/0)","sg","AD92EB175CF3064"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3C8HJ7UOP7TGSAK2AXA73UJHH7HMZ8","A2YB3P60WGGNZF","Approved","Thu Dec 11 22:06:32 GMT 2014","Thu Dec 11 22:14:23 GMT 2014","Sat Dec 13 14:14:23 PST 2014","Thu Dec 11 18:18:29 PST 2014","","","471","100% (1/1)","0% (0/0)","0% (0/0)","JT","ABD851C3F26049E"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3C8HJ7UOP7TGSAK2AXA73UJHHP6ZMA","A1IA4CST74I1Q8","Approved","Sun Dec 14 13:12:44 GMT 2014","Sun Dec 14 13:23:25 GMT 2014","Tue Dec 16 05:23:25 PST 2014","Sun Dec 14 05:39:50 PST 2014","","","641","100% (1/1)","0% (0/0)","0% (0/0)","eg","0F194ED2B637AC8"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3CCZ6YKWR7I3ECHJE0ZM9462H4B59L","A3UQM89QJ1V6M4","Approved","Tue Dec 16 05:14:53 GMT 2014","Tue Dec 16 05:29:02 GMT 2014","Wed Dec 17 21:29:02 PST 2014","Tue Dec 16 00:49:02 PST 2014","","","849","100% (1/1)","100% (1/1)","0% (0/0)","BW","2CA046E5D17FB38"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3CFVK00FWLKUYII68GCH6JBXD0E6LO","A19887HPPXDM09","Approved","Wed Dec 17 02:24:43 GMT 2014","Wed Dec 17 02:34:47 GMT 2014","Thu Dec 18 18:34:47 PST 2014","Wed Dec 17 03:48:32 PST 2014","","","604","100% (1/1)","100% (1/1)","0% (0/0)","ELB","3C5A40F7B9D126E"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3CN4LGXD5XN0JULR878S3TTFPM04YC","A1F63RK1PMJS5Y","Approved","Thu Dec 11 22:55:18 GMT 2014","Thu Dec 11 23:07:57 GMT 2014","Sat Dec 13 15:07:57 PST 2014","Thu Dec 11 18:18:33 PST 2014","","","759","100% (1/1)","0% (0/0)","0% (0/0)","SEA","026CE87FB3154DA"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DL65MZB8DE58THF1L2GFODN0CNECA","A3KFXPAE40VKWY","Approved","Mon Dec 15 11:35:55 GMT 2014","Mon Dec 15 11:49:37 GMT 2014","Wed Dec 17 03:49:37 PST 2014","Mon Dec 15 03:52:39 PST 2014","","","822","100% (2/2)","0% (0/0)","0% (0/0)","bs","0248BD137FEA59C"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DR23U6WE5DMUAJQN7X64YDRP5PTEP","A8DJ5NSXO6X3S","Approved","Sun Dec 21 22:59:56 GMT 2014","Sun Dec 21 23:07:11 GMT 2014","Tue Dec 23 15:07:11 PST 2014","Sun Dec 21 20:59:36 PST 2014","","","435","100% (1/1)","100% (1/1)","0% (0/0)","CRG","F62BE8543D197CA"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DUZQ9U6SMN2HLSXTXHQUX5RMGCSV0","A33VCOSG7H0MCV","Approved","Tue Dec 16 05:50:34 GMT 2014","Tue Dec 16 05:58:06 GMT 2014","Wed Dec 17 21:58:06 PST 2014","Tue Dec 16 00:48:54 PST 2014","","","452","100% (1/1)","100% (1/1)","0% (0/0)","AA","4235198CE7FB06D"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DY4FPOOA1NQG6SKE8HL4N0VZKJVRG","A1I9U0HRRM0E6C","Approved","Thu Dec 11 23:04:01 GMT 2014","Thu Dec 11 23:16:32 GMT 2014","Sat Dec 13 15:16:32 PST 2014","Thu Dec 11 18:18:30 PST 2014","","","751","100% (1/1)","0% (0/0)","0% (0/0)","HJP","8732B19FED0A45C"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DY4FPOOA1NQG6SKE8HL4N0VZZTVRK","ATHD93ZVBOEVD","Approved","Sun Dec 14 03:51:49 GMT 2014","Sun Dec 14 04:00:52 GMT 2014","Mon Dec 15 20:00:52 PST 2014","Sat Dec 13 20:21:57 PST 2014","","","543","100% (1/1)","0% (0/0)","0% (0/0)","MO","94D87C53FBA216E"
"3I7KR83SN9C49B4TVLYQM9U0WBAK9X","3N79SUTLM2K45D75GAEXW6Y0EII5B3","Contradiction Detection Task (7-8 minutes)","Compare sentences for whether they contradict each other","experiment, linguistics, language, word, words, read, science, psychology, cognitive, cognition, cognitive science","$0.75","Thu Dec 11 17:46:41 GMT 2014","301","BatchId:1763564;","1200","172800","Wed Dec 24 11:44:12 GMT 2014","","","3DYGAII7PL7DZLGOFHJMT518HRXPQ3","AEF74ZYJTTEIA","Approved","Sun Dec 14 13:11:07 GMT 2014","Sun Dec 14 13:20:29 GMT 2014","Tue Dec 16 05:20:29 PST 2014","Sun Dec 14 05:39:50 PST 2014","","","562","100% (1/1)","0% (0/0)","0% (0/0)","MG","1B927843C6DFEA0"
